search_term,item_id,title,auction_price,buy_it_now_price,shipping_cost,time_remaining,url,card_condition,tcg_product_id,tcg_url,subTypeName,lowPrice,midPrice,marketPrice,buy_it_now_total,auction_total,roi
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|257415794066|0,2025 Pokemon Mega Charizard X Ex Mega Evolution Promo Holo UPC English #023,26.0,,5.99,0d 0h 22m,https://www.ebay.com/itm/257415794066?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item3bef2d4d92:g:FxwAAeSwFKhpvLSa,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,31.990000000000002,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|366294199827|0,Mega Charizard X ex 023 Me: Mega Evolution Promo Holo,26.0,,4.88,1d 21h 24m,https://www.ebay.com/itm/366294199827?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item5548d5ee13:g:p0EAAeSwSIxpvy36,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,30.88,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|298142564265|0,Mega Charizard x EX 023 Me: Mega Evolution Promo Holo,50.0,,5.2,0d 3h 2m,https://www.ebay.com/itm/298142564265?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item456aae7fa9:g:lXMAAeSwAPJpjsOJ,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,55.2,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|318040014983|0,Mega Charizard x EX 023 Me: Mega Evolution Promo Holo,15.2,,4.85,1d 18h 27m,https://www.ebay.com/itm/318040014983?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item4a0ca98087:g:tt4AAeSwC4ZpvwRx,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,20.049999999999997,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|157775066048|0,Mega Charizard X ex - 023 - ME: Mega Evolution Promo,23.5,,2.99,1d 21h 43m,https://www.ebay.com/itm/157775066048?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item24bc2073c0:g:gaAAAeSwJetpvzJx,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,26.490000000000002,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|206154810297|0,Mega Charizard X ex 023 Me: Mega Evolution Promo Holo,31.0,,6.0,0d 23h 5m,https://www.ebay.com/itm/206154810297?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item2fffc8c3b9:g:MfcAAeSwZcNpvfRJ,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,37.0,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|206154803604|0,Mega Charizard X ex 023 Me: Mega Evolution Promo Holo,20.19,,6.0,0d 23h 3m,https://www.ebay.com/itm/206154803604?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item2fffc8a994:g:IGMAAeSwDz9pvfPA,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,26.19,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|198208830281|0,Mega Charizard X ex 023 Me: Mega Evolution Promo Holo,49.99,,5.95,0d 9h 27m,https://www.ebay.com/itm/198208830281?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item2e262abb49:g:OtEAAeSwQA1pvTR4,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,55.940000000000005,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|298147758251|0,Mega Charizard X ex 023 Me: Mega Evolution Promo Holo,31.0,,0.74,1d 17h 2m,https://www.ebay.com/itm/298147758251?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item456afdc0ab:g:1KQAAeSw5OJpvu8n,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,31.74,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|177980618532|0,Mega Charizard x EX 023 Me: Mega Evolution Promo Holo,80.0,,5.52,1d 23h 0m,https://www.ebay.com/itm/177980618532?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item297078b724:g:AfUAAeSwOIdpmmgl,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,85.52,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|397740417035|0,Mega Charizard x EX 023 Me: Mega Evolution Promo Holo NM,45.41,,23.92,0d 17h 25m,https://www.ebay.com/itm/397740417035?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item5c9b2d200b:g:4vYAAeSwMbVpvaSp,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,69.33,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|389780419548|0,Mega Charizard X ex 023 Me: Mega Evolution Promo Holo,66.0,,5.07,1d 21h 45m,https://www.ebay.com/itm/389780419548?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item5ac0b933dc:g:knYAAeSwlvBptfhP,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,71.07,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|406789807493|0,Pokémon TCG Mega Charizard X ex 023 Black Star Promo Mega Evolutions,40.0,,4.88,1d 21h 22m,https://www.ebay.com/itm/406789807493?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item5eb68fdd85:g:omoAAeSwZgVpvy0i,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,44.88,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|318033490404|0,Pokemon Mega Charizard X ex 023 Mega Evolution Promos NM,33.31,,9.67,0d 8h 35m,https://www.ebay.com/itm/318033490404?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item4a0c45f1e4:g:1tEAAeSw1sBpvShu,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,42.980000000000004,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|257417926742|0,Mega Charizard X ex 023: Promo Card,69.0,,4.88,1d 11h 42m,https://www.ebay.com/itm/257417926742?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item3bef4dd856:g:TuwAAeSwqkdptc1B,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,73.88,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|397747080994|0,Mega Charizard X EX and Oricorio Promo Holo Pokémon Card 023 Me: Mega Evolution,55.99,78.99,5.07,0d 11h 32m,https://www.ebay.com/itm/397747080994?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item5c9b92cf22:g:f9QAAeSw1adpssSz,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,84.06,61.06,2.4017142857142857
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|127760778742|0,Mega Charizard X EX 023 Promo Pokemon TCG NM,8.5,,5.45,1d 0h 31m,https://www.ebay.com/itm/127760778742?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item1dbf22c5f6:g:OsYAAeSw0y9pvgd1,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,13.95,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|127760778714|0,Mega Charizard  X EX 023 PROMO Pokemon TCG NM,20.5,,5.45,1d 0h 31m,https://www.ebay.com/itm/127760778714?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item1dbf22c5da:g:yYIAAeSweLRpvgd1,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,,25.95,
Mega Charizard X ex Mega Evolution Promo 023 holo,v1|267610426216|0,Mega Charizard X ex 023 Me: Mega Evolution Promo Holo,400.0,550.0,4.88,0d 3h 22m,https://www.ebay.com/itm/267610426216?_skw=Mega+Charizard+X+ex+Mega+Evolution+Promo+023+holo&hash=item3e4ed30b68:g:f-MAAeSwvPlpT3-S,,659612,https://www.tcgplayer.com/product/659612/pokemon-me-mega-evolution-promo-mega-charizard-x-ex-023,Holofoil,35.0,45.0,38.49,554.88,404.88,15.853714285714286
Bulbasaur Mega Evolution Promo 037 holo,v1|327069425014|0,Bulbasaur 133/132 Full Art Mega Evolution Pokemon Card Mega Stamp Promo,19.99,,0.0,0d 9h 19m,https://www.ebay.com/itm/327069425014?_skw=Bulbasaur+Mega+Evolution+Promo+037+holo&hash=item4c26db5d76:g:WpIAAeSwhC1pwBX1,,684461,https://www.tcgplayer.com/product/684461/pokemon-me-mega-evolution-promo-bulbasaur-037,Holofoil,24.0,28.5,26.35,,19.99,
Bulbasaur Mega Evolution Promo 037 holo,v1|397744518308|0,Pokemon  Bulbasaur 133/132 Mega Evolution Stamped Promo “Sealed”,22.5,,5.99,1d 20h 29m,https://www.ebay.com/itm/397744518308?_skw=Bulbasaur+Mega+Evolution+Promo+037+holo&hash=item5c9b6bb4a4:g:SoYAAeSwif9pvyEM,,684461,https://www.tcgplayer.com/product/684461/pokemon-me-mega-evolution-promo-bulbasaur-037,Holofoil,24.0,28.5,26.35,,28.490000000000002,
Bulbasaur Mega Evolution Promo 037 holo,v1|117099403090|0,Bulbasaur 133/132 Me01: Mega Evolution Holo Pokemon TCG,12.99,,6.0,1d 3h 16m,https://www.ebay.com/itm/117099403090?_skw=Bulbasaur+Mega+Evolution+Promo+037+holo&hash=item1b43ab1752:g:ZPIAAeSw6Bppvi8Z,,684461,https://www.tcgplayer.com/product/684461/pokemon-me-mega-evolution-promo-bulbasaur-037,Holofoil,24.0,28.5,26.35,,18.990000000000002,
Bulbasaur Mega Evolution Promo 037 holo,v1|127762559613|0,Bulbasaur 133/132 Mega Evolutions ENGLISH NON-PROMO* Illustration Rare,20.0,,6.0,1d 23h 32m,https://www.ebay.com/itm/127762559613?_skw=Bulbasaur+Mega+Evolution+Promo+037+holo&hash=item1dbf3df27d:g:lgUAAeSwrNRo2JYD,,684461,https://www.tcgplayer.com/product/684461/pokemon-me-mega-evolution-promo-bulbasaur-037,Holofoil,24.0,28.5,26.35,,26.0,
Bulbasaur Mega Evolution Promo 037 holo,v1|318032053589|0,#001/132 Bulbasaur Normal Common - Pokémon Mega Evolution English NM,0.5,1.25,0.74,1d 16h 36m,https://www.ebay.com/itm/318032053589?_skw=Bulbasaur+Mega+Evolution+Promo+037+holo&hash=item4a0c300555:g:QO8AAeSw8Etps2AQ,,684461,https://www.tcgplayer.com/product/684461/pokemon-me-mega-evolution-promo-bulbasaur-037,Holofoil,24.0,28.5,26.35,1.99,1.24,0.08291666666666667
Bulbasaur Mega Evolution Promo 037 holo,v1|336492309767|0,Pokémon Bulbasaur 133/132 Me01 Mega Evolution Illustration Rare Holo,13.5,,5.07,0d 19h 57m,https://www.ebay.com/itm/336492309767?_skw=Bulbasaur+Mega+Evolution+Promo+037+holo&hash=item4e58812d07:g:vR8AAeSw3YRpvcfv,,684461,https://www.tcgplayer.com/product/684461/pokemon-me-mega-evolution-promo-bulbasaur-037,Holofoil,24.0,28.5,26.35,,18.57,
Charmander Mega Evolution Promo 038 holo,v1|406795218381|0,Charmander  Bulbasaur & Squirtle Me: Mega Evolution Promo Holo Set - 1st Partner,102.5,,5.0,1d 20h 59m,https://www.ebay.com/itm/406795218381?_skw=Charmander+Mega+Evolution+Promo+038+holo&hash=item5eb6e26dcd:g:1loAAeSwLW1pwcqO,,684462,https://www.tcgplayer.com/product/684462/pokemon-me-mega-evolution-promo-charmander-038,Holofoil,35.0,39.25,35.98,,107.5,
"Lillie's Determination ""169/132"" Mega Evolution holo",v1|306835218410|0,🔥Pokémon TCG-Lillie's Determination-169/132-Me01: Mega Evolution-Holo-M/NM!🔥,19.0,,5.0,1d 16h 8m,https://www.ebay.com/itm/306835218410?_skw=Lillie%27s+Determination+%22169%2F132%22+Mega+Evolution+holo&hash=item4770cddfea:g:TkQAAeSwiKBpkKRJ,,654508,https://www.tcgplayer.com/product/654508/pokemon-me01-mega-evolution-lillies-determination-169-132,Holofoil,19.0,24.99,22.04,,24.0,
"Mega Venusaur ex ""177/132"" Mega Evolution holo",v1|306833814308|0,Mega Venusaur ex 177/132 Me01: Mega Evolution Holo,120.29,,26.5,0d 18h 43m,https://www.ebay.com/itm/306833814308?_skw=Mega+Venusaur+ex+%22177%2F132%22+Mega+Evolution+holo&hash=item4770b87324:g:y7QAAeSw1iJpvba1,,654516,https://www.tcgplayer.com/product/654516/pokemon-me01-mega-evolution-mega-venusaur-ex-177-132,Holofoil,123.45,145.98,127.64,,146.79000000000002,
"Mega Lucario ex ""179/132"" Mega Evolution holo",v1|227265684953|0,Mega Lucario ex 179/132 Me01: Mega Evolution Holo Special Illustration Rare,110.0,,5.07,0d 16h 55m,https://www.ebay.com/itm/227265684953?_skw=Mega+Lucario+ex+%22179%2F132%22+Mega+Evolution+holo&hash=item34ea1725d9:g:ixEAAeSwNQlpvZ11,,654518,https://www.tcgplayer.com/product/654518/pokemon-me01-mega-evolution-mega-lucario-ex-179-132,Holofoil,145.0,165.0,154.74,,115.07,
"Mega Lucario ex ""179/132"" Mega Evolution holo",v1|198211850547|0,Mega Lucario ex 179/132 Me01: Mega Evolution Holo,200.0,300.0,5.2,1d 11h 26m,https://www.ebay.com/itm/198211850547?_skw=Mega+Lucario+ex+%22179%2F132%22+Mega+Evolution+holo&hash=item2e2658d133:g:kW8AAeSw9vJptWdT,,654518,https://www.tcgplayer.com/product/654518/pokemon-me01-mega-evolution-mega-lucario-ex-179-132,Holofoil,145.0,165.0,154.74,305.2,205.2,2.1048275862068966
"Acerola's Mischief ""183/132"" Mega Evolution holo",v1|358359351413|0,Acerola's Mischief SIR 183/132 Me01: Mega Evolution Holo POKEMON,27.51,,13.05,1d 19h 15m,https://www.ebay.com/itm/358359351413?_skw=Acerola%27s+Mischief+%22183%2F132%22+Mega+Evolution+holo&hash=item536fe1c075:g:LPYAAeSwVR1pmi4e,,654522,https://www.tcgplayer.com/product/654522/pokemon-me01-mega-evolution-acerolas-mischief-183-132,Holofoil,29.0,36.01,33.37,,40.56,
"Lilligant ""092/086"" Black Bolt holo",v1|327061576664|0,Lilligant 092/086 Sv: Black Bolt Holo,14.99,,8.75,1d 23h 8m,https://www.ebay.com/itm/327061576664?_skw=Lilligant+%22092%2F086%22+Black+Bolt+holo&hash=item4c26639bd8:g:dfUAAeSwIIFpv0ac,,642541,https://www.tcgplayer.com/product/642541/pokemon-sv-black-bolt-lilligant-092-086,Holofoil,25.43,29.99,26.38,,23.740000000000002,
"Seismitoad ""105/086"" Black Bolt holo",v1|147217924942|0,Seismitoad 105/086 Sv: Black Bolt Holo,155.0,240.0,4.78,0d 14h 5m,https://www.ebay.com/itm/147217924942?_skw=Seismitoad+%22105%2F086%22+Black+Bolt+holo&hash=item2246df434e:g:iagAAeSw9KNpsukv,,642558,https://www.tcgplayer.com/product/642558/pokemon-sv-black-bolt-seismitoad-105-086,Holofoil,160.0,199.79,151.32,244.78,159.78,1.529875
"Solosis ""118/086"" Black Bolt holo",v1|157772853977|0,Pokemon Solosis 118/086 Sv: Black Bolt Holo Ilustration Rare,9.5,,5.99,0d 21h 55m,https://www.ebay.com/itm/157772853977?_skw=Solosis+%22118%2F086%22+Black+Bolt+holo&hash=item24bbfeb2d9:g:ticAAeSwHGxpveOa,,642572,https://www.tcgplayer.com/product/642572/pokemon-sv-black-bolt-solosis-118-086,Holofoil,22.0,29.0,24.02,,15.49,
"Solosis ""118/086"" Black Bolt holo",v1|389774778670|0,Solosis 118/086 Sv: Black Bolt Holo Illustration Rare Pokemon,11.5,,5.2,0d 12h 25m,https://www.ebay.com/itm/389774778670?_skw=Solosis+%22118%2F086%22+Black+Bolt+holo&hash=item5ac063212e:g:MU8AAeSwG-RpvV5V,,642572,https://www.tcgplayer.com/product/642572/pokemon-sv-black-bolt-solosis-118-086,Holofoil,22.0,29.0,24.02,,16.7,
"Solosis ""118/086"" Black Bolt holo",v1|306837682037|0,Pokémon Solosis 118/086 Sv: Black Bolt Holo Illustration Rare IR Card,14.78,,1.32,0d 22h 5m,https://www.ebay.com/itm/306837682037?_skw=Solosis+%22118%2F086%22+Black+Bolt+holo&hash=item4770f37775:g:71wAAeSwOi5pwImT,,642572,https://www.tcgplayer.com/product/642572/pokemon-sv-black-bolt-solosis-118-086,Holofoil,22.0,29.0,24.02,,16.099999999999998,
"Dwebble ""129/086"" Black Bolt holo",v1|377050399285|0,Dwebble 129/086 Sv: Black Bolt Holo,2.25,,4.85,0d 19h 48m,https://www.ebay.com/itm/377050399285?_skw=Dwebble+%22129%2F086%22+Black+Bolt+holo&hash=item57c9f48235:g:r~8AAeSwJFBpvcZW,,642584,https://www.tcgplayer.com/product/642584/pokemon-sv-black-bolt-dwebble-129-086,Holofoil,21.22,27.0,25.03,,7.1,
"Kyurem ex ""165/086"" Black Bolt holo",v1|298158290659|0,Kyurem ex 165/086 Sv: Black Bolt Holo,1.25,,7.7,1d 1h 37m,https://www.ebay.com/itm/298158290659?_skw=Kyurem+ex+%22165%2F086%22+Black+Bolt+holo&hash=item456b9e76e3:g:m94AAeSwUEtpw14I,,642617,https://www.tcgplayer.com/product/642617/pokemon-sv-black-bolt-kyurem-ex-165-086,Holofoil,65.27,70.29,66.2,,8.95,
"N's Plan ""170/086"" Black Bolt holo",v1|277821043504|0,Pokémon N's Plan 170/086 Sv: Black Bolt SIR Holo Pack Fresh Pull NM/M,55.0,,0.0,0d 21h 4m,https://www.ebay.com/itm/277821043504?_skw=N%27s+Plan+%22170%2F086%22+Black+Bolt+holo&hash=item40af6cb330:g:bRwAAeSw7MRpvdf~,,642622,https://www.tcgplayer.com/product/642622/pokemon-sv-black-bolt-ns-plan-170-086,Holofoil,58.0,64.99,58.55,,55.0,
"N's Plan ""170/086"" Black Bolt holo",v1|327061597422|0,N's Plan 170/086 Special Illustration Rare Sv: Black Bolt Holo Pokemon Card Tcg,63.0,,5.0,1d 23h 28m,https://www.ebay.com/itm/327061597422?_skw=N%27s+Plan+%22170%2F086%22+Black+Bolt+holo&hash=item4c2663ecee:g:6S4AAeSw~8dpkTOs,,642622,https://www.tcgplayer.com/product/642622/pokemon-sv-black-bolt-ns-plan-170-086,Holofoil,58.0,64.99,58.55,,68.0,
"Emboar ""098/086"" White Flare holo",v1|366290295327|0,Pokémon Emboar Sv: White Flare Illustration Rare Holo 098/086 Stage 2 TCG Card,25.0,,5.52,0d 3h 24m,https://www.ebay.com/itm/366290295327?_skw=Emboar+%22098%2F086%22+White+Flare+holo&hash=item55489a5a1f:g:074AAeSwleRpjsg-,,642213,https://www.tcgplayer.com/product/642213/pokemon-sv-white-flare-emboar-098-086,Holofoil,24.99,34.9,31.8,,30.52,
"Samurott ""107/086"" White Flare holo",v1|157770655874|0,Pokémon TCG Samurott 107/086 White Flare Illustration Rare Holo Card,27.5,,0.0,0d 22h 51m,https://www.ebay.com/itm/157770655874?_skw=Samurott+%22107%2F086%22+White+Flare+holo&hash=item24bbdd2882:g:5UUAAeSwQBFpvKf-,,642219,https://www.tcgplayer.com/product/642219/pokemon-sv-white-flare-samurott-107-086,Holofoil,36.0,44.04,37.53,,27.5,
"Joltik ""116/086"" White Flare holo",v1|267614913604|0,Joltik 116/086 Sv: White Flare Holo,17.5,,1.32,0d 15h 1m,https://www.ebay.com/itm/267614913604?_skw=Joltik+%22116%2F086%22+White+Flare+holo&hash=item3e4f178444:g:B-EAAeSwirJpmKa6,,642228,https://www.tcgplayer.com/product/642228/pokemon-sv-white-flare-joltik-116-086,Holofoil,18.99,22.67,21.05,,18.82,
"Terrakion ""135/086"" White Flare holo",v1|358344387871|0,Pokémon Terrakion 135/086 Sv: White Flare Holo Illustration Rare,5.5,,1.99,1d 20h 21m,https://www.ebay.com/itm/358344387871?_skw=Terrakion+%22135%2F086%22+White+Flare+holo&hash=item536efd6d1f:g:O58AAeSwURJpufrO,,642248,https://www.tcgplayer.com/product/642248/pokemon-sv-white-flare-terrakion-135-086,Holofoil,19.0,21.14,20.48,,7.49,
"Stoutland ""156/086"" White Flare holo",v1|168251615419|0,Stoutland 156/086 Sv: White Flare Holo,5.5,,1.6,1d 21h 47m,https://www.ebay.com/itm/168251615419?_skw=Stoutland+%22156%2F086%22+White+Flare+holo&hash=item272c93e8bb:g:EaMAAeSw6B5pvq~o,,642270,https://www.tcgplayer.com/product/642270/pokemon-sv-white-flare-stoutland-156-086,Holofoil,19.0,25.99,20.71,,7.1,
"Stoutland ""156/086"" White Flare holo",v1|127764119310|0,Pokemon TCG Stoutland 156/086 Sv: White Flare Illustration Rare Full Art Holo NM,18.0,28.5,5.0,0d 19h 31m,https://www.ebay.com/itm/127764119310?_skw=Stoutland+%22156%2F086%22+White+Flare+holo&hash=item1dbf55bf0e:g:ZiwAAeSwif9pwGSu,,642270,https://www.tcgplayer.com/product/642270/pokemon-sv-white-flare-stoutland-156-086,Holofoil,19.0,25.99,20.71,33.5,23.0,1.763157894736842
"Whimsicott ex ""165/086"" White Flare holo",v1|377052515819|0,Whimsicott ex 165/086 Sv: White Flare Holo,15.0,,5.07,1d 15h 6m,https://www.ebay.com/itm/377052515819?_skw=Whimsicott+ex+%22165%2F086%22+White+Flare+holo&hash=item57ca14cdeb:g:rwoAAeSwy5lprG6-,,642282,https://www.tcgplayer.com/product/642282/pokemon-sv-white-flare-whimsicott-ex-165-086,Holofoil,20.0,24.69,22.69,,20.07,
"Keldeo ex ""167/086"" White Flare holo",v1|327061611572|0,Keldeo ex 167/086 Sv: White Flare Holo,36.0,,8.75,1d 23h 37m,https://www.ebay.com/itm/327061611572?_skw=Keldeo+ex+%22167%2F086%22+White+Flare+holo&hash=item4c26642434:g:if0AAeSw1yRpv02F,,642284,https://www.tcgplayer.com/product/642284/pokemon-sv-white-flare-keldeo-ex-167-086,Holofoil,47.0,57.97,52.11,,44.75,
"Hydreigon ex ""169/086"" White Flare holo",v1|306839716959|0,💥 Pokémon Hydreigon EX 169/086 Sv: White Flare Sir Special Illustration Holo,36.0,,5.25,1d 22h 49m,https://www.ebay.com/itm/306839716959?_skw=Hydreigon+ex+%22169%2F086%22+White+Flare+holo&hash=item477112845f:g:mqoAAeSwBztpweUr,,642286,https://www.tcgplayer.com/product/642286/pokemon-sv-white-flare-hydreigon-ex-169-086,Holofoil,64.31,75.63,69.68,,41.25,
"Hilda ""171/086"" White Flare holo",v1|406787107259|0,Pokemon Hilda 171/086 Sv: White Flare Holo NM,18.5,,5.62,0d 22h 5m,https://www.ebay.com/itm/406787107259?_skw=Hilda+%22171%2F086%22+White+Flare+holo&hash=item5eb666a9bb:g:ITcAAeSwLC9pvazZ,,642288,https://www.tcgplayer.com/product/642288/pokemon-sv-white-flare-hilda-171-086,Holofoil,41.8,57.97,50.14,,24.12,
"Hilda ""171/086"" White Flare holo",v1|406787072756|0,Pokémon Hilda Sv: White Flare Special Illustration Rare Full Art Holo 171/086,40.0,,5.2,0d 17h 30m,https://www.ebay.com/itm/406787072756?_skw=Hilda+%22171%2F086%22+White+Flare+holo&hash=item5eb66622f4:g:8lQAAeSwH8pptGtq,,642288,https://www.tcgplayer.com/product/642288/pokemon-sv-white-flare-hilda-171-086,Holofoil,41.8,57.97,50.14,,45.2,
"Reshiram ex ""173/086"" White Flare holo",v1|318039192767|0,Pokémon TCG Reshiram EX White Flare Holo Card 173/086 SV,179.5,,7.7,1d 13h 51m,https://www.ebay.com/itm/318039192767?_skw=Reshiram+ex+%22173%2F086%22+White+Flare+holo&hash=item4a0c9cf4bf:g:oGYAAeSwPCtpvsQF,,642289,https://www.tcgplayer.com/product/642289/pokemon-sv-white-flare-reshiram-ex-173-086,Holofoil,360.0,399.99,355.06,,187.2,
"Misty's Psyduck ""193/182"" Destined Rivals holo",v1|358355527949|0,Misty's Psyduck 193/182 Sv10: Destined Rivals Holo. !!!Pack to Sleeve!!!,45.0,,6.85,0d 17h 10m,https://www.ebay.com/itm/358355527949?_skw=Misty%27s+Psyduck+%22193%2F182%22+Destined+Rivals+holo&hash=item536fa7690d:g:lq8AAeSw82FpsPjm,,632993,https://www.tcgplayer.com/product/632993/pokemon-sv10-destined-rivals-mistys-psyduck-193-182,Holofoil,55.0,60.94,56.58,,51.85,
"Misty's Psyduck ""193/182"" Destined Rivals holo",v1|358358959640|0,Misty's Psyduck 193/182 Sv10: Destined Rivals Holo,60.0,,8.0,1d 15h 53m,https://www.ebay.com/itm/358358959640?_skw=Misty%27s+Psyduck+%22193%2F182%22+Destined+Rivals+holo&hash=item536fdbc618:g:BSYAAeSwx0VprwA3,,632993,https://www.tcgplayer.com/product/632993/pokemon-sv10-destined-rivals-mistys-psyduck-193-182,Holofoil,55.0,60.94,56.58,,68.0,
